프로젝트,선종,선종.1,업체구분,검사길이,불량길이,검사방법,검사자ID,과,검사실적입력일,NDE업체,용도판정,사유코드,사유코드 설명,직반장사번,직반장성명,직반장 Vendor 코드,용접사사번,용접사성명,용접완료일,용접방법
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000015,D10,2023-03-04,NC1,승인,해당없음,해당없음,A000012,박*옥,직영,W001019,이*용,2023-03-02,EGW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000015,D10,2023-03-04,NC1,승인,해당없음,해당없음,A000012,박*옥,직영,W001019,이*용,2023-03-02,EGW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000015,D10,2023-03-04,NC1,승인,해당없음,해당없음,A000012,박*옥,직영,W001019,이*용,2023-03-02,EGW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000015,D10,2023-03-04,NC1,승인,해당없음,해당없음,A000012,박*옥,직영,W001019,이*용,2023-03-02,EGW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000015,D10,2023-03-04,NC1,승인,해당없음,해당없음,A000012,박*옥,직영,W001019,이*용,2023-03-02,EGW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000015,D10,2023-03-04,NC1,승인,해당없음,해당없음,A000012,박*옥,직영,W001019,이*용,2023-03-02,EGW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000015,D10,2023-03-04,NC1,승인,해당없음,해당없음,A000012,박*옥,직영,W001019,이*용,2023-03-02,EGW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000015,D10,2023-03-04,NC1,승인,해당없음,해당없음,A000012,박*옥,직영,W001019,이*용,2023-03-02,EGW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000015,D10,2023-03-04,NC1,승인,해당없음,해당없음,A000012,박*옥,직영,W001019,이*용,2023-03-02,EGW
P13,COT,C,Vendor,15707.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W002605,전*하,2023-02-26,EGW
P13,COT,C,Vendor,17151.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W002605,전*하,2023-02-26,EGW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W000039,장*호,2023-02-26,FCAW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001501,최*민,2023-02-26,FCAW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001501,최*민,2023-02-26,FCAW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W000039,장*호,2023-02-26,FCAW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W000039,장*호,2023-02-26,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W000476,이*석,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W000476,이*석,2023-02-28,FCAW
P07,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000001,D8,2023-03-04,NC1,승인,해당없음,해당없음,A000003,이*철,V2,W002592,이*근,2023-02-21,FCAW
P07,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000001,D8,2023-03-04,NC1,승인,해당없음,해당없음,A000003,이*철,V2,W002592,이*근,2023-02-21,FCAW
P07,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000001,D8,2023-03-04,NC1,승인,해당없음,해당없음,A000003,이*철,V2,W002592,이*근,2023-02-21,FCAW
P07,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000001,D8,2023-03-04,NC1,승인,해당없음,해당없음,A000003,이*철,V2,W002592,이*근,2023-02-21,FCAW
P07,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000001,D8,2023-03-04,NC1,승인,해당없음,해당없음,A000003,이*철,V2,W002592,이*근,2023-02-21,FCAW
P07,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000001,D8,2023-03-04,NC1,승인,해당없음,해당없음,A000003,이*철,V2,W002592,이*근,2023-02-21,FCAW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000049,배*신,직영,W002620,권*용,2023-02-28,FCAW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000049,배*신,직영,W002620,권*용,2023-02-28,FCAW
P05,COT,C,SHI,875.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000049,배*신,직영,W002622,김*형,2023-02-28,FCAW
P05,COT,C,SHI,830.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000049,배*신,직영,W002622,김*형,2023-02-28,FCAW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000049,배*신,직영,W002620,권*용,2023-02-28,FCAW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000049,배*신,직영,W002620,권*용,2023-02-28,FCAW
P05,COT,C,SHI,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000049,배*신,직영,W002620,권*용,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002627,소*빈,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002628,김*원,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002627,소*빈,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002630,박*용,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002631,김*훈,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002631,김*훈,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002627,소*빈,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002631,김*훈,2023-02-28,FCAW
P05,COT,C,Vendor,845.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002630,박*용,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002630,박*용,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002628,김*원,2023-02-28,FCAW
P05,COT,C,Vendor,825.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002630,박*용,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002630,박*용,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002631,김*훈,2023-02-28,FCAW
P05,COT,C,Vendor,1200.0,해당없음,초음파,ID00000006,D9,2023-03-04,NC1,승인,해당없음,해당없음,A000008,김*엄,V5,W002628,김*원,2023-02-28,FCAW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001574,신*희,2023-02-26,FCSA
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001574,신*희,2023-02-26,FCSA
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001574,신*희,2023-02-26,FCSA
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001574,신*희,2023-02-26,FCSA
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001574,신*희,2023-02-26,FCSA
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001482,윤*호,2023-02-25,FCAW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001482,윤*호,2023-02-25,FCAW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001482,윤*호,2023-02-25,FCAW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001482,윤*호,2023-02-25,FCAW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001482,윤*호,2023-02-25,FCAW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W002605,전*하,2023-02-25,EGW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W002605,전*하,2023-02-25,EGW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W002605,전*하,2023-02-25,EGW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W002605,전*하,2023-02-25,EGW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W002605,전*하,2023-02-25,EGW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W002605,전*하,2023-02-25,EGW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W002605,전*하,2023-02-25,EGW
P13,COT,C,Vendor,700.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001574,신*희,2023-02-25,FCSA
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001574,신*희,2023-02-25,FCSA
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001574,신*희,2023-02-25,FCSA
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001574,신*희,2023-02-25,FCSA
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001501,최*민,2023-02-26,FCAW
P13,COT,C,Vendor,1200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W001501,최*민,2023-02-26,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1700.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P10,CNT,A,Vendor,1300.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002679,허*부,2023-02-27,FCAW
P30,LNG,B,Vendor,1700.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,700.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1700.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1700.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,700.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,700.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P30,LNG,B,Vendor,700.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002666,위*양,2023-02-27,FCAW
P30,LNG,B,Vendor,1200.0,해당없음,초음파,ID00000009,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002665,오*관,2023-02-27,FCAW
P12,COT,C,Vendor,3200.0,해당없음,초음파,ID00000025,D32,2023-03-04,NC2,승인,해당없음,해당없음,A000005,오*환,V4,W002711,김*범,2023-02-28,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002679,허*부,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-27,FCAW
P10,CNT,A,Vendor,1300.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002679,허*부,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002679,허*부,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D24,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002679,허*부,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D23,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W000245,조*남,2023-02-27,FCAW
P10,CNT,A,Vendor,3200.0,해당없음,초음파,ID00000010,D23,2023-03-04,NC1,승인,해당없음,해당없음,A000016,정*식,V11,W002679,허*부,2023-02-27,FCAW
P38,LNG,B,Vendor,700.0,해당없음,초음파,ID00000014,D36,2023-03-04,NC2,승인,해당없음,해당없음,A000024,정*근,V16,W000980,정*찬,2023-02-26,FAB
P38,LNG,B,Vendor,700.0,해당없음,초음파,ID00000014,D36,2023-03-04,NC2,승인,해당없음,해당없음,A000024,정*근,V16,W000980,정*찬,2023-02-26,FAB
